"GROUP","METHOD","GCF.PRES","GCF.PRES_2.5","GCF.PRES_95","GCF.POS","GCF.POS_2.5","GCF.POS_95","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"ABSX","1_nSPC","-0.35","-1.5992"," 0.8823","5.8"," 0.6374","22.5496","0.0136","0.0136","0.25","0.25","0.0033","0.0033"
"ABSX","2_BLT","-0.35","-1.5992"," 0.8823","5.8"," 0.6374","22.5496","0.0022","0.0031","2.73","0.47","0.0059","0.0014"
"ACAC","1_nSPC","-0.24","-0.6702"," 0.1629","2.6","1.960","3.373","0.34","0.34","0.73","0.73","0.25","0.25"
"ACAC","2_BLT","-0.24","-0.6702"," 0.1629","2.6","1.960","3.373","0.40","0.46","2.28","0.88","0.92","0.41"
"ACAL","1_nSPC","-2.1","-3.196","-1.101","2","0.6655","4.5693","0.0710","0.071","0.66","0.66","0.0470","0.047"
"ACAL","2_BLT","-2.1","-3.196","-1.101","2","0.6655","4.5693","0.0071","0.056","0.81","0.41","0.0058","0.023"
"ACBL","1_nSPC","-0.59","-1.07023","-0.06963","2.5","1.539","3.574","0.177","0.18","1.2","1.2","0.22","0.22"
"ACBL","2_BLT","-0.59","-1.07023","-0.06963","2.5","1.539","3.574","0.083","0.14","4.0","1.6","0.34","0.23"
"ACGU","1_nSPC","-2.1","-3.6107","-0.6057","4"," 0.3156","14.9769","0.078","0.078","0.065","0.065","0.0051","0.0051"
"ACGU","2_BLT","-2.1","-3.6107","-0.6057","4"," 0.3156","14.9769","0.011","0.077","0.047","0.012","0.0005","0.0009"
"ACLI","1_nSPC","-0.86","-1.2803","-0.4806","2.4","1.431","3.624","0.25","0.25","1.3","1.3","0.32","0.32"
"ACLI","2_BLT","-0.86","-1.2803","-0.4806","2.4","1.431","3.624","0.27","0.47","4.1","1.7","1.13","0.82"
"ACLU","1_nSPC","0.47","-0.2204"," 1.1781","3.2","1.342","6.395","0.021","0.021","0.51","0.51","0.011","0.011"
"ACLU","2_BLT","0.47","-0.2204"," 1.1781","3.2","1.342","6.395","0.038","0.024","1.95","0.61","0.075","0.015"
"ACMA","1_nSPC","-0.22","-0.7574"," 0.3522","2.8","1.642","4.667","0.077","0.077","0.49","0.49","0.038","0.038"
"ACMA","2_BLT","-0.22","-0.7574"," 0.3522","2.8","1.642","4.667","0.142","0.171","1.27","0.45","0.181","0.077"
"ACMT","1_nSPC","-1","-2.4403"," 0.4879","1.7","0.2441","5.1627","0.015","0.015","0.75","0.75","0.0115","0.012"
"ACMT","2_BLT","-1","-2.4403"," 0.4879","1.7","0.2441","5.1627","0.014","0.037","0.54","0.31","0.0073","0.011"
"ACNC","1_nSPC","-0.37","-0.71193","-0.03556","2.6","2.180","3.187","0.57","0.57","1.2","1.2","0.69","0.69"
"ACNC","2_BLT","-0.37","-0.71193","-0.03556","2.6","2.180","3.187","0.58","0.67","4.0","1.5","2.33","1.01"
"ACNF","1_nSPC","-0.38","-0.69651","-0.04998","2.8","2.293","3.540","0.64","0.64","0.22","0.22","0.14","0.14"
"ACNF","2_BLT","-0.38","-0.69651","-0.04998","2.8","2.293","3.540","0.58","0.67","0.80","0.28","0.46","0.19"
"ACNI","1_nSPC","0.27","-0.3181"," 0.7700","2.6","1.518","4.020","0.052","0.052","0.5","0.5","0.026","0.026"
"ACNI","2_BLT","0.27","-0.3181"," 0.7700","2.6","1.518","4.020","0.061","0.047","1.6","0.6","0.094","0.028"
"ACNR","1_nSPC","0.14","-0.2152"," 0.4796","2.1","1.406","3.049","0.3","0.30","0.17","0.17","0.051","0.051"
"ACNR","2_BLT","0.14","-0.2152"," 0.4796","2.1","1.406","3.049","0.2","0.18","0.60","0.28","0.118","0.050"
"ACOL","1_nSPC","-0.15","-0.4901"," 0.1975","0.43","0.2647","0.6459","0.26","0.26","0.77","0.77","0.20","0.20"
"ACOL","2_BLT","-0.15","-0.4901"," 0.1975","0.43","0.2647","0.6459","0.13","0.15","1.43","3.34","0.18","0.49"
"ACPY","1_nSPC","-0.19","-0.5805"," 0.1910","2.1","1.403","3.271","0.19","0.19","0.18","0.18","0.034","0.034"
"ACPY","2_BLT","-0.19","-0.5805"," 0.1910","2.1","1.403","3.271","0.14","0.16","0.91","0.43","0.124","0.068"
"ACSP","1_nSPC","0.74","0.2990","1.1558","32","13.97","63.76","0.130","0.130","0.05","0.050","0.0065","0.0065"
"ACSP","2_BLT","0.74","0.2990","1.1558","32","13.97","63.76","0.074","0.037","1.13","0.036","0.0835","0.0013"
"ACTH","1_nSPC","-0.88","-1.2750","-0.5011","2.2","1.472","3.217","0.27","0.27","0.18","0.18","0.049","0.049"
"ACTH","2_BLT","-0.88","-1.2750","-0.5011","2.2","1.472","3.217","0.16","0.31","0.58","0.26","0.092","0.082"
"ACTR","1_nSPC","-1.1","-1.9991","-0.1728","10"," 2.001","34.126","0.112","0.11","1.34","1.342","0.151","0.151"
"ACTR","2_BLT","-1.1","-1.9991","-0.1728","10"," 2.001","34.126","0.085","0.22","0.67","0.066","0.057","0.014"
"ACXA","1_nSPC","-0.88","-1.8455"," 0.1152","3.6","1.367","7.369","0.033","0.033","2.6","2.6","0.086","0.086"
"ACXA","2_BLT","-0.88","-1.8455"," 0.1152","3.6","1.367","7.369","0.011","0.026","3.8","1.1","0.042","0.028"
"ALSC","1_nSPC","-1.5","-3.4069"," 0.7564","3.7"," 0.09879","17.69216","0.011","0.0114","0.5","0.50","0.0057","0.0057"
"ALSC","2_BLT","-1.5","-3.4069"," 0.7564","3.7"," 0.09879","17.69216","0.002","0.0085","1.2","0.32","0.0023","0.0027"
"AMCH","1_nSPC","-0.73","-1.4988"," 0.0356","2.2","0.607","6.155","0.090","0.090","0.037","0.037","0.0033","0.0033"
"AMCH","2_BLT","-0.73","-1.4988"," 0.0356","2.2","0.607","6.155","0.013","0.027","0.129","0.058","0.0017","0.0015"
"AMSC","1_nSPC","-1.3","-2.0717","-0.6292","0.96","0.4687","1.7602","0.0442","0.044","0.12","0.12","0.0052","0.0052"
"AMSC","2_BLT","-1.3","-2.0717","-0.6292","0.96","0.4687","1.7602","0.0088","0.032","0.13","0.14","0.0012","0.0045"
"ANCA","1_nSPC","-1.9","-2.8901","-0.8018","1.9","0.3224","6.7335","0.0647","0.065","0.146","0.146","0.00946","0.0095"
"ANCA","2_BLT","-1.9","-2.8901","-0.8018","1.9","0.3224","6.7335","0.0039","0.025","0.082","0.043","0.00032","0.0011"
"ANME","1_nSPC","-2","-3.4589","-0.7052","2.7"," 0.3586","10.6096","0.0385","0.038","0.021","0.021","0.00082","0.00082"
"ANME","2_BLT","-2","-3.4589","-0.7052","2.7"," 0.3586","10.6096","0.0027","0.020","0.019","0.007","0.00005","0.00014"
"ANMG","1_nSPC","-0.21","-1.0260"," 0.6507","0.81","0.2883","1.7014","0.0188","0.019","0.056","0.056","0.0011","0.0011"
"ANMG","2_BLT","-0.21","-1.0260"," 0.6507","0.81","0.2883","1.7014","0.0082","0.010","0.207","0.254","0.0017","0.0026"
"ANTH","1_nSPC","0.89","-0.4130"," 2.2348","0.037","0.004864","0.123285","0.0041","0.0041","0.061"," 0.061","0.00025","0.00025"
"ANTH","2_BLT","0.89","-0.4130"," 2.2348","0.037","0.004864","0.123285","0.0072","0.0030","0.601","16.352","0.00433","0.04836"
"ANTW","1_nSPC","-1.5","-1.922","-1.000","1.3","0.8492","1.8912","0.188","0.19","0.047","0.047","0.0088","0.0088"
"ANTW","2_BLT","-1.5","-1.922","-1.000","1.3","0.8492","1.8912","0.075","0.26","0.087","0.067","0.0065","0.0177"
"APFU","1_nSPC","-0.94","-1.2322","-0.6570","2.5","2.002","3.202","0.44","0.44","0.6","0.60","0.26","0.26"
"APFU","2_BLT","-0.94","-1.2322","-0.6570","2.5","2.002","3.202","0.37","0.61","1.3","0.53","0.50","0.32"
"APSP","1_nSPC","0.45","-0.6651"," 1.5825","0.53","0.1351","1.5434","0.079","0.079","0.031","0.031","0.00247","0.00247"
"APSP","2_BLT","0.45","-0.6651"," 1.5825","0.53","0.1351","1.5434","0.024","0.015","0.018","0.034","0.00043","0.00052"
"APTR","1_nSPC","-1.4","-2.2130","-0.5102","3","1.475","5.244","0.0397","0.040","0.18","0.18","0.0071","0.0071"
"APTR","2_BLT","-1.4","-2.2130","-0.5102","3","1.475","5.244","0.0054","0.021","0.44","0.15","0.0024","0.0031"
"APVI","1_nSPC","-1.5","-2.3764","-0.6785","2.9","1.243","6.128","0.0774","0.077"," 4.8","4.8","0.370","0.37"
"APVI","2_BLT","-1.5","-2.3764","-0.6785","2.9","1.243","6.128","0.0095","0.041","10.3","3.5","0.098","0.14"
"ARME","1_nSPC","-0.52","-1.3059"," 0.3462","6.2"," 1.250","20.873","0.019","0.019"," 4","4.0","0.074","0.074"
"ARME","2_BLT","-0.52","-1.3059"," 0.3462","6.2"," 1.250","20.873","0.038","0.061","10","1.7","0.389","0.102"
"ARNI","1_nSPC","-0.52","-1.5814"," 0.5779","1.6","0.6276","3.3701","0.018","0.018","0.32","0.32","0.0058","0.0058"
"ARNI","2_BLT","-0.52","-1.5814"," 0.5779","1.6","0.6276","3.3701","0.010","0.017","0.73","0.45","0.0074","0.0076"
"AUCH","1_nSPC","-1.5","-2.897256"," 0.007741","1.7","0.3194","5.3060","0.0116","0.0116","0.29","0.285","0.00331","0.00331"
"AUCH","2_BLT","-1.5","-2.897256"," 0.007741","1.7","0.3194","5.3060","0.0014","0.0062","0.12","0.072","0.00017","0.00044"
"BACO","1_nSPC","-0.98","-2.2828"," 0.2632","3","1.032","6.650","0.0160","0.016","1.8","1.80","0.029","0.029"
"BACO","2_BLT","-0.98","-2.2828"," 0.2632","3","1.032","6.650","0.0043","0.011","2.8","0.93","0.012","0.011"
"BAUN","1_nSPC","-2.3","-2.732","-1.944","1.5","1.283","1.789","0.79","0.79","0.34","0.34","0.27","0.27"
"BAUN","2_BLT","-2.3","-2.732","-1.944","1.5","1.283","1.789","0.58","0.94","1.13","0.74","0.66","0.69"
"BAVI","1_nSPC","-0.25","-0.7951"," 0.3549","1.9","1.014","3.137","0.063","0.063","3.0","3.0","0.19","0.19"
"BAVI","2_BLT","-0.25","-0.7951"," 0.3549","1.9","1.014","3.137","0.062","0.077","7.2","3.8","0.44","0.29"
"BLEN","1_nSPC","-0.68","-1.0207","-0.3495","0.83","0.5445","1.2074","0.27","0.27","0.084","0.084","0.0224","0.022"
"BLEN","2_BLT","-0.68","-1.0207","-0.3495","0.83","0.5445","1.2074","0.10","0.19","0.047","0.057","0.0049","0.011"
"BOAX","1_nSPC","-0.12","-0.4858"," 0.2815","3","2.186","3.896","0.109","0.11","0.10","0.10","0.011","0.011"
"BOAX","2_BLT","-0.12","-0.4858"," 0.2815","3","2.186","3.896","0.095","0.11","0.47","0.16","0.045","0.017"
"BOLO","1_nSPC","-0.18","-0.7598"," 0.4018","1.5","0.8571","2.4682","0.055","0.055","0.75","0.75","0.041","0.041"
"BOLO","2_BLT","-0.18","-0.7598"," 0.4018","1.5","0.8571","2.4682","0.046","0.055","0.76","0.49","0.036","0.027"
"CAAB","1_nSPC","-1.5","-3.06122","-0.07409","0.51","0.01371","3.18547","0.0392","0.039","35","35","1.354","1.35"
"CAAB","2_BLT","-1.5","-3.06122","-0.07409","0.51","0.01371","3.18547","0.0027","0.012","26","51","0.069","0.62"
"CAAM","1_nSPC","-0.48","-1.3780"," 0.4000","3.1","1.039","6.682","0.052","0.052","0.015","0.015","0.00077","0.00077"
"CAAM","2_BLT","-0.48","-1.3780"," 0.4000","3.1","1.039","6.682","0.015","0.023","0.100","0.032","0.00147","0.00075"
"CACA","1_nSPC","-1.2","-1.7118","-0.6886","2.1","1.245","3.233","0.155","0.15","0.88","0.88","0.136","0.136"
"CACA","2_BLT","-1.2","-1.7118","-0.6886","2.1","1.245","3.233","0.049","0.14","1.15","0.54","0.056","0.078"
"CACE","1_nSPC","-0.96","-1.9013","-0.0390","1.8","0.3441","5.9105","0.015","0.015","3.5","3.5","0.051","0.051"
"CACE","2_BLT","-0.96","-1.9013","-0.0390","1.8","0.3441","5.9105","0.020","0.050","7.5","4.1","0.149","0.204"
"CADU","1_nSPC","-0.94","-1.4049","-0.4745","3","1.934","4.555","0.151","0.15","0.37","0.37","0.056","0.056"
"CADU","2_BLT","-0.94","-1.4049","-0.4745","3","1.934","4.555","0.056","0.13","0.86","0.28","0.048","0.038"
"CAJN","1_nSPC","-1.4","-3.537"," 0.754","2","0.2412","7.6563","0.0131","0.0131","0.024","0.0245","3.2e-04","0.00032"
"CAJN","2_BLT","-1.4","-3.537"," 0.754","2","0.2412","7.6563","0.0018","0.0072","0.020","0.0097","3.5e-05","0.00007"
"CALU","1_nSPC","-0.88","-1.73360"," 0.08923","1.2","0.3070","3.6960","0.041","0.041","2.0","2.0","0.083","0.083"
"CALU","2_BLT","-0.88","-1.73360"," 0.08923","1.2","0.3070","3.6960","0.039","0.089","7.8","6.5","0.304","0.575"
"CAMC","1_nSPC","-0.088","-0.65017"," 0.47983","1.4","0.8113","2.2244","0.050","0.050","0.0095","0.0095","0.00047","0.00047"
"CAMC","2_BLT","-0.088","-0.65017"," 0.47983","1.4","0.8113","2.2244","0.041","0.045","0.0265","0.0190","0.00109","0.00085"
"CAME","1_nSPC","-0.7","-1.0924","-0.3323","1.1","0.7909","1.5128","0.33","0.33","4.4","4.4","1.5","1.5"
"CAME","2_BLT","-0.7","-1.0924","-0.3323","1.1","0.7909","1.5128","0.20","0.34","5.2","4.6","1.1","1.6"
"CAOR","1_nSPC","-2.2","-4.1067","-0.2218","36","  3.679","154.557","0.069","0.069","1.3","1.33","0.091","0.0913"
"CAOR","2_BLT","-2.2","-4.1067","-0.2218","36","  3.679","154.557","0.002","0.017","8.6","0.24","0.017","0.0041"
"CAPA","1_nSPC","-2.6","-3.529","-1.548","0.41","0.1630","0.8172","0.086","0.086","0.100","0.10","0.00866","0.0087"
"CAPA","2_BLT","-2.6","-3.529","-1.548","0.41","0.1630","0.8172","0.011","0.129","0.047","0.11","0.00051","0.0148"
"CARD","1_nSPC","-1.2","-2.921"," 0.571","0.31","0.01975","1.42346","0.0486","0.049","0.0207","0.0207","1.0e-03","0.00101"
"CARD","2_BLT","-1.2","-2.921"," 0.571","0.31","0.01975","1.42346","0.0066","0.023","0.0017","0.0056","1.1e-05","0.00013"
"CASE","1_nSPC","0.026","-1.2978"," 1.3032","1.1","0.02172","7.07587","0.0099","0.0099","83","83","0.82","0.82"
"CASE","2_BLT","0.026","-1.2978"," 1.3032","1.1","0.02172","7.07587","0.0077","0.0075","32","29","0.24","0.21"
"CASO","1_nSPC","-0.048","-0.7751"," 0.6365","1.2","0.6403","2.1502","0.033","0.033","0.027","0.027","0.00089","0.00089"
"CASO","2_BLT","-0.048","-0.7751"," 0.6365","1.2","0.6403","2.1502","0.013","0.014","0.177","0.142","0.00231","0.00195"
"CATE","1_nSPC","-1.2","-1.704","-0.604","1.4","0.5802","2.8263","0.098","0.098"," 4.8","4.8","0.47","0.47"
"CATE","2_BLT","-1.2","-1.704","-0.604","1.4","0.5802","2.8263","0.040","0.118","11.4","8.1","0.45","0.95"
"CAVA","1_nSPC","-0.96","-2.6919"," 0.8096","8.1"," 0.3166","35.9473","0.094","0.094","0.02","0.020","0.0019","0.00191"
"CAVA","2_BLT","-0.96","-2.6919"," 0.8096","8.1"," 0.3166","35.9473","0.018","0.045","0.14","0.017","0.0024","0.00075"
"CEAR","1_nSPC","-0.75","-1.1194","-0.3893","3","2.595","3.562","0.75","0.75","1.0","1.0","0.79","0.79"
"CEAR","2_BLT","-0.75","-1.1194","-0.3893","3","2.595","3.562","0.68","0.82","3.6","1.2","2.42","0.96"
"CEBC","1_nSPC","-0.051","-0.75718"," 0.73422","1.5","0.3658","4.2961","0.0202","0.0202","0.024","0.024","0.00049","0.00049"
"CEBC","2_BLT","-0.051","-0.75718"," 0.73422","1.5","0.3658","4.2961","0.0065","0.0068","0.186","0.122","0.00120","0.00083"
"CEBI","1_nSPC","-0.16","-0.5060"," 0.2048","2.1","1.586","2.716","0.27","0.27","0.029","0.029","0.0078","0.0078"
"CEBI","2_BLT","-0.16","-0.5060"," 0.2048","2.1","1.586","2.716","0.24","0.27","0.090","0.043","0.0220","0.0118"
"CEFL","1_nSPC","-1.6","-2.047","-1.208","2.5","2.132","2.947","0.77","0.77","0.064","0.064","0.05","0.050"
"CEFL","2_BLT","-1.6","-2.047","-1.208","2.5","2.132","2.947","0.62","0.89","0.191","0.076","0.12","0.068"
"CEHE","1_nSPC","-1.5","-2.7098","-0.3433","12"," 1.666","46.077","0.0884","0.088","0.082","0.082","0.0072","0.00720"
"CEHE","2_BLT","-1.5","-2.7098","-0.3433","12"," 1.666","46.077","0.0042","0.019","0.389","0.033","0.0016","0.00063"
"CELE","1_nSPC","0.42","-0.05028"," 0.84466","4.6","3.176","6.599","0.073","0.073","0.083","0.083","0.006","0.0060"
"CELE","2_BLT","0.42","-0.05028"," 0.84466","4.6","3.176","6.599","0.084","0.057","0.669","0.145","0.056","0.0083"
"CELO","1_nSPC","0.6","0.07972","1.05380","6.9","5.371","8.760","0.29","0.29","0.019","0.019","0.0056","0.0056"
"CELO","2_BLT","0.6","0.07972","1.05380","6.9","5.371","8.760","0.32","0.21","0.136","0.020","0.0437","0.0041"
"CEOC","1_nSPC","-0.72","-1.43197","-0.01202","1.7","0.648","3.423","0.042","0.042","2.7","2.7","0.11","0.11"
"CEOC","2_BLT","-0.72","-1.43197","-0.01202","1.7","0.648","3.423","0.039","0.076","5.6","3.3","0.22","0.26"
"CESP","1_nSPC","-0.27","-1.1839"," 0.6049","3.1","1.154","6.803","0.057","0.057","0.26","0.26","0.014","0.014"
"CESP","2_BLT","-0.27","-1.1839"," 0.6049","3.1","1.154","6.803","0.027","0.035","0.88","0.29","0.024","0.010"
"CEUR","1_nSPC","-0.53","-0.9359","-0.1352","5.3","4.610","5.967","0.70","0.70","0.32","0.32","0.22","0.22"
"CEUR","2_BLT","-0.53","-0.9359","-0.1352","5.3","4.610","5.967","0.71","0.81","1.84","0.35","1.31","0.28"
"CHAC","1_nSPC","0.058","-0.33186"," 0.41143","2.7","2.094","3.329","0.47","0.47","0.38","0.38","0.18","0.18"
"CHAC","2_BLT","0.058","-0.33186"," 0.41143","2.7","2.094","3.329","0.63","0.62","1.02","0.38","0.64","0.24"
"CHAG","1_nSPC","-0.32","-0.8049"," 0.0940","1.4","0.9654","2.0335","0.21","0.21","0.012","0.012","0.0026","0.0026"
"CHAG","2_BLT","-0.32","-0.8049"," 0.0940","1.4","0.9654","2.0335","0.23","0.29","0.021","0.015","0.0049","0.0043"
"CHAL","1_nSPC","-2","-4.04365"," 0.01771","5.8"," 0.1688","37.8591","0.027","0.027","0.072","0.072","0.0020","0.0020"
"CHAL","2_BLT","-2","-4.04365"," 0.01771","5.8"," 0.1688","37.8591","0.012","0.080","0.244","0.042","0.0029","0.0034"
"CHAM","1_nSPC","0.47","-0.2646"," 1.1987","11"," 2.184","31.931","0.0207","0.0207","0.062","0.062","0.0013","0.00129"
"CHAM","2_BLT","0.47","-0.2646"," 1.1987","11"," 2.184","31.931","0.0079","0.0049","0.422","0.039","0.0033","0.00019"
"CHAU","1_nSPC","-1.3","-2.1229","-0.3959","2.9","1.506","5.148","0.287","0.29","0.22","0.22","0.063","0.063"
"CHAU","2_BLT","-1.3","-2.1229","-0.3959","2.9","1.506","5.148","0.075","0.23","0.57","0.20","0.043","0.045"
"CHBE","1_nSPC","-0.5","-1.5444"," 0.4871","2.2","0.7554","5.3761","0.025","0.025","0.16","0.16","0.0038","0.0038"
"CHBE","2_BLT","-0.5","-1.5444"," 0.4871","2.2","0.7554","5.3761","0.012","0.020","0.31","0.14","0.0038","0.0028"
"CHBI","1_nSPC","0.18","-0.8189"," 1.2963","0.77","0.08273","3.21800","0.162","0.162","0.112","0.11","0.0181","0.0181"
"CHBI","2_BLT","0.18","-0.8189"," 1.2963","0.77","0.08273","3.21800","0.067","0.056","0.046","0.06","0.0031","0.0034"
"CHBR","1_nSPC","-0.48","-0.91119","-0.02626","1.1","0.6291","1.9372","0.18","0.18","0.081","0.081","0.015","0.015"
"CHBR","2_BLT","-0.48","-0.91119","-0.02626","1.1","0.6291","1.9372","0.16","0.23","0.196","0.170","0.031","0.040"
"CHCI","1_nSPC","-1.6","-2.1132","-0.9911","1.3","0.7231","2.2437","0.337","0.34","0.061","0.061","0.0205","0.021"
"CHCI","2_BLT","-1.6","-2.1132","-0.9911","1.3","0.7231","2.2437","0.061","0.24","0.157","0.118","0.0096","0.028"
"CHCL","1_nSPC","-1.8","-3.8719"," 0.2194","23","  0.9122","122.0838","0.00869","0.0087","0.13","0.129","0.00112","0.00112"
"CHCL","2_BLT","-1.8","-3.8719"," 0.2194","23","  0.9122","122.0838","0.00072","0.0042","0.77","0.034","0.00055","0.00014"
"CHCY","1_nSPC","3.5","2.007","5.026","6.4"," 0.006324","37.477573","0.009","0.0090","0.019","0.019","0.00017","1.7e-04"
"CHCY","2_BLT","3.5","2.007","5.026","6.4"," 0.006324","37.477573","0.040","0.0012","0.139","0.022","0.00556","2.6e-05"
"CHEP","1_nSPC","-1.1","-1.5678","-0.7125","2.5","1.830","3.312","0.32","0.32","0.20","0.20","0.064","0.064"
"CHEP","2_BLT","-1.1","-1.5678","-0.7125","2.5","1.830","3.312","0.14","0.33","0.64","0.26","0.090","0.086"
"CHFA","1_nSPC","0.044","-1.00449"," 1.05465","2.5","0.9096","5.4149","0.0075","0.0075","0.16","0.16","0.0012","0.00117"
"CHFA","2_BLT","0.044","-1.00449"," 1.05465","2.5","0.9096","5.4149","0.0036","0.0034","0.46","0.18","0.0016","0.00062"
"CHFN","1_nSPC","-1.1","-1.6327","-0.5068","2.5","1.165","4.884","0.184","0.18"," 3.5"," 3.5","0.65","0.65"
"CHFN","2_BLT","-1.1","-1.6327","-0.5068","2.5","1.165","4.884","0.068","0.18","41.8","16.4","2.86","2.90"
"CHGL","1_nSPC","1.4","-0.114"," 3.100","53","3.222e-04","1.254e+02","0.036","0.036","0.252","0.2522","0.00901","9.0e-03"
"CHGL","2_BLT","1.4","-0.114"," 3.100","53","3.222e-04","1.254e+02","0.008","0.002","0.085","0.0016","0.00068","3.2e-06"
"CHIO","1_nSPC","-0.033","-0.34528"," 0.27692","0.98","0.7358","1.2773","0.40","0.40","0.12","0.12","0.049","0.049"
"CHIO","2_BLT","-0.033","-0.34528"," 0.27692","0.98","0.7358","1.2773","0.47","0.48","0.27","0.28","0.129","0.134"
"CHJA","1_nSPC","-0.87","-1.2637","-0.4997","3.5","2.592","4.713","0.18","0.18","1.1","1.13","0.21","0.21"
"CHJA","2_BLT","-0.87","-1.2637","-0.4997","3.5","2.592","4.713","0.12","0.25","2.9","0.84","0.36","0.21"
"CHLT","1_nSPC","-1.1","-1.5950","-0.6732","3.1","2.194","4.313","0.214","0.21","0.11","0.11","0.023","0.023"
"CHLT","2_BLT","-1.1","-1.5950","-0.6732","3.1","2.194","4.313","0.051","0.14","0.35","0.11","0.018","0.016"
"CHLU","1_nSPC","-1.6","-2.020","-1.174","1.9","1.353","2.586","0.26","0.26","0.23","0.23","0.059","0.059"
"CHLU","2_BLT","-1.6","-2.020","-1.174","1.9","1.353","2.586","0.12","0.40","0.60","0.32","0.072","0.127"
"CHMA","1_nSPC","-0.53","-0.8710","-0.1784","1.1","0.8976","1.4082","0.53","0.53","0.17","0.17","0.087","0.087"
"CHMA","2_BLT","-0.53","-0.8710","-0.1784","1.1","0.8976","1.4082","0.61","0.73","0.32","0.28","0.195","0.204"
"CHMC","1_nSPC","-1.2","-1.6484","-0.7055","1.4","0.7884","2.3327","0.204","0.20"," 4.7","4.7","0.95","0.95"
"CHMC","2_BLT","-1.2","-1.6484","-0.7055","1.4","0.7884","2.3327","0.084","0.23","10.7","7.8","0.90","1.81"
"CHMD","1_nSPC","0.74","-0.5850"," 2.0997","23","  1.147","119.535","0.0059","0.0059","0.18","0.183","0.00108","1.1e-03"
"CHMD","2_BLT","0.74","-0.5850"," 2.0997","23","  1.147","119.535","0.0032","0.0015","0.26","0.011","0.00083","1.7e-05"
"CHML","1_nSPC","-2.2","-4.26172","-0.03564","6.1"," 0.6414","23.0152","0.01498","0.0150","0.065","0.065","0.00098","0.00098"
"CHML","2_BLT","-2.2","-4.26172","-0.03564","6.1"," 0.6414","23.0152","0.00072","0.0064","0.393","0.065","0.00028","0.00041"
"CHMR","1_nSPC","-0.98","-2.3010"," 0.2653","1.1","0.1248","4.3120","0.0296","0.0296","0.091","0.091","0.00268","0.00268"
"CHMR","2_BLT","-0.98","-2.3010"," 0.2653","1.1","0.1248","4.3120","0.0032","0.0085","0.082","0.076","0.00026","0.00065"
"CHOR","1_nSPC","-0.85","-1.1707","-0.4996","1.1","0.7421","1.4996","0.28","0.28","0.18","0.18","0.050","0.05"
"CHOR","2_BLT","-0.85","-1.1707","-0.4996","1.1","0.7421","1.4996","0.18","0.34","0.33","0.31","0.061","0.11"
"CHOX","1_nSPC","-4.2","-6.087","-2.248","12"," 1.132","51.403","0.11556","0.116","0.045","0.045","0.00522","0.0052"
"CHOX","2_BLT","-4.2","-6.087","-2.248","12"," 1.132","51.403","0.00072","0.044","0.309","0.026","0.00022","0.0011"
"CHPW","1_nSPC","-0.45","-0.7560","-0.1633","1.8","1.401","2.220","0.50","0.50","0.054","0.054","0.027","0.027"
"CHPW","2_BLT","-0.45","-0.7560","-0.1633","1.8","1.401","2.220","0.47","0.58","0.190","0.107","0.089","0.062"
"CHQU","1_nSPC","-1.4","-1.9650","-0.9172","2.8","1.654","4.432","0.224","0.22","0.11","0.11","0.024","0.024"
"CHQU","2_BLT","-1.4","-1.9650","-0.9172","2.8","1.654","4.432","0.081","0.27","0.32","0.11","0.026","0.031"
"CHRA","1_nSPC","-1.4","-2.9154","-0.0645","6.8"," 2.925","13.627","0.0135","0.0135","0.081","0.081","0.0011","0.0011"
"CHRA","2_BLT","-1.4","-2.9154","-0.0645","6.8"," 2.925","13.627","0.0024","0.0099","0.760","0.111","0.0019","0.0011"
"CHRE","1_nSPC","-1.3","-1.6265","-0.9589","2.3","1.963","2.671","0.63","0.63","0.16","0.16","0.10","0.10"
"CHRE","2_BLT","-1.3","-1.6265","-0.9589","2.3","1.963","2.671","0.55","0.81","0.62","0.27","0.34","0.22"
"CHSE","1_nSPC","-1.9","-3.0711","-0.7485","2.6","0.7812","6.7636","0.0567","0.057","0.19","0.19","0.0110","0.011"
"CHSE","2_BLT","-1.9","-3.0711","-0.7485","2.6","0.7812","6.7636","0.0093","0.057","0.94","0.35","0.0087","0.020"
"CHSL","1_nSPC","-1.4","-1.815","-1.061","2.7","2.185","3.355","0.44","0.44","0.91","0.91","0.4","0.40"
"CHSL","2_BLT","-1.4","-1.815","-1.061","2.7","2.185","3.355","0.40","0.74","3.00","1.10","1.2","0.81"
"CHTA","1_nSPC","-0.25","-0.60356"," 0.09545","1.8","1.237","2.472","0.33","0.33","0.076","0.076","0.026","0.026"
"CHTA","2_BLT","-0.25","-0.60356"," 0.09545","1.8","1.237","2.472","0.28","0.33","0.246","0.136","0.068","0.045"
"CHTE","1_nSPC","0.8","-0.4364"," 2.0223","0.025","0.0009869","0.1399155","0.0066","0.0066","0.728","0.73","4.8e-03","0.0048"
"CHTE","2_BLT","0.8","-0.4364"," 2.0223","0.025","0.0009869","0.1399155","0.0029","0.0013","0.028","1.15","8.1e-05","0.0015"
"CHTL","1_nSPC","-2.6","-3.737","-1.362","3.2","0.9722","8.4406","0.0589","0.059","0.24","0.24","0.014","0.014"
"CHTL","2_BLT","-2.6","-3.737","-1.362","3.2","0.9722","8.4406","0.0052","0.063","0.57","0.18","0.003","0.011"
