"GROUP","METHOD","GCF.SOURCE","PRES.GCF","POS.GCF","PRES","PRES.CAL","POS","POS.CAL","OPUE","OPUE.CAL"
"NOTA","1_nSPC","Global",0,2.41,0.05,0.05,0,0,0,0
"NOTA","2_BLT","Global",0,2.41,0.05,0.05,0.01,0,0,0
"OPFA","1_nSPC","Global",0,2.41,0,0,0,0,0,0
"OPPU","1_nSPC","Global",0,2.41,0,0,0,0,0,0
"OPPU","2_BLT","Global",0,2.41,0.01,0.01,0,0,0,0
"OSMA","1_nSPC","Global",0,2.41,0,0,0.01,0.01,0,0
"OSMA","2_BLT","Global",0,2.41,0,0,0,0,0,0
"OSME","1_nSPC","Global",0,2.41,0.11,0.11,0,0,0,0
"OSME","2_BLT","Global",0,2.41,0.11,0.11,0.01,0,0,0
"OSWH","1_nSPC","Global",0,2.41,0,0,0,0,0,0
"OXBI","1_nSPC","Global",0,2.41,0.21,0.21,0.01,0.01,0,0
"OXBI","2_BLT","Global",0,2.41,0.23,0.23,0.03,0.01,0.01,0
"OXTY","1_nSPC","Global",0,2.41,0,0,0,0,0,0
"OXUN","1_nSPC","Global",0,2.41,0.22,0.22,0,0,0,0
"OXUN","2_BLT","Global",0,2.41,0.07,0.07,0.01,0,0,0
"PAAR","1_nSPC","Global",0,2.41,0.79,0.79,0.01,0.01,0.01,0.01
"PAAR","2_BLT","Global",0,2.41,0.82,0.82,0.07,0.03,0.06,0.02
"PACY","1_nSPC","Global",0,2.41,0.23,0.23,0,0,0,0
"PACY","2_BLT","Global",0,2.41,0.2,0.2,0.01,0,0,0
"PAFO","1_nSPC","Global",0,2.41,0.32,0.32,0,0,0,0
"PAFO","2_BLT","Global",0,2.41,0.21,0.21,0.01,0,0,0
"PAIN","1_nSPC","Global",0,2.41,0.27,0.27,0,0,0,0
"PAIN","2_BLT","Global",0,2.41,0.24,0.24,0.01,0,0,0
"PAMU","1_nSPC","Global",0,2.41,0.84,0.84,0.01,0.01,0,0
"PAMU","2_BLT","Global",0,2.41,0.78,0.78,0.04,0.01,0.03,0.01
"PAPL","1_nSPC","Global",0,2.41,0.24,0.24,0,0,0,0
"PAPL","2_BLT","Global",0,2.41,0.17,0.17,0.01,0,0,0
"PAPO","1_nSPC","Global",0,2.41,0.06,0.06,0,0,0,0
"PAPO","2_BLT","Global",0,2.41,0.04,0.04,0,0,0,0
"PARR","1_nSPC","Global",0,2.41,0.16,0.16,0.01,0.01,0,0
